TransactionKey,Transaction Date,Customer Code,Product Key,Number Of Units
46531,17-Mar-2020,Z100385,1,2
46915,17-Mar-2020,Z100901,8,2
47424,17-Mar-2020,Z100420,3,5
48810,17-Mar-2020,Z100109,3,1
49518,17-Mar-2020,Z100642,10,5
49689,17-Mar-2020,Z100819,1,3
49714,17-Mar-2020,Z100527,10,2
49997,17-Mar-2020,Z100752,3,1
50288,17-Mar-2020,Z100603,15,1
51221,17-Mar-2020,Z100431,8,10
51734,17-Mar-2020,Z100758,11,3
52431,17-Mar-2020,Z100532,7,1
52806,17-Mar-2020,Z100496,9,5
55400,17-Mar-2020,Z100331,12,2
55741,17-Mar-2020,Z100239,8,1
57462,17-Mar-2020,Z100134,10,4
57866,17-Mar-2020,Z100687,6,3
58007,17-Mar-2020,Z100137,4,5
58486,17-Mar-2020,Z100340,10,4
61159,17-Mar-2020,Z100526,9,1
61835,17-Mar-2020,Z100916,2,1
62681,17-Mar-2020,Z100862,4,4
62730,17-Mar-2020,Z100865,3,2
63294,17-Mar-2020,Z100217,8,2
63586,17-Mar-2020,Z100448,5,1
64210,17-Mar-2020,Z100295,2,1
64335,17-Mar-2020,Z100877,11,2
65279,17-Mar-2020,Z100691,11,4
65337,17-Mar-2020,Z100781,11,2
65844,17-Mar-2020,Z100033,8,1
66000,17-Mar-2020,Z100031,7,2
66292,17-Mar-2020,Z100942,10,10
66846,17-Mar-2020,Z100736,9,1
70166,17-Mar-2020,Z100609,9,1
70333,17-Mar-2020,Z100492,8,1
71135,17-Mar-2020,Z100219,12,4
71197,17-Mar-2020,Z100130,3,1
71863,17-Mar-2020,Z100588,2,1
73045,17-Mar-2020,Z100790,3,3
76210,17-Mar-2020,Z100931,1,5
77296,17-Mar-2020,Z100387,3,4
78331,17-Mar-2020,Z100756,11,1
78653,17-Mar-2020,Z100563,3,10
78790,17-Mar-2020,Z100284,14,3
81032,17-Mar-2020,Z100354,10,3
81127,17-Mar-2020,Z100072,3,3
81816,17-Mar-2020,Z100382,7,3
82254,17-Mar-2020,Z100144,10,4
82565,17-Mar-2020,Z100679,9,1
83135,17-Mar-2020,Z100043,9,2
84272,17-Mar-2020,Z100545,16,1
87102,17-Mar-2020,Z100979,10,1
90065,17-Mar-2020,Z100417,7,1
91483,17-Mar-2020,Z100909,10,2
92131,17-Mar-2020,Z100700,11,5
93145,17-Mar-2020,Z100529,8,2
93249,17-Mar-2020,Z100315,11,1
93514,17-Mar-2020,Z100035,8,3
94162,17-Mar-2020,Z100498,9,3
94481,17-Mar-2020,Z100805,1,1
96188,17-Mar-2020,Z100226,8,4
96420,17-Mar-2020,Z100368,6,3
98114,17-Mar-2020,Z100790,10,1
99814,17-Mar-2020,Z100195,13,2
99888,17-Mar-2020,Z100968,9,2
293,18-Mar-2020,Z100886,7,3
2286,18-Mar-2020,Z100792,13,1
5502,18-Mar-2020,Z100805,13,2
6040,18-Mar-2020,Z100128,3,4
6473,18-Mar-2020,Z100422,1,4
9027,18-Mar-2020,Z100017,15,3
10260,18-Mar-2020,Z100287,5,1
11640,18-Mar-2020,Z100131,4,5
12054,18-Mar-2020,Z100912,3,5
13352,18-Mar-2020,Z100349,13,1
13663,18-Mar-2020,Z100405,10,5
13779,18-Mar-2020,Z100623,10,1
14571,18-Mar-2020,Z100918,3,5
16199,18-Mar-2020,Z100323,3,4
17828,18-Mar-2020,Z100690,12,1
19274,18-Mar-2020,Z100068,10,4
20716,18-Mar-2020,Z100479,2,5
21172,18-Mar-2020,Z100432,3,5
21322,18-Mar-2020,Z100495,1,2
22780,18-Mar-2020,Z100099,7,10
22895,18-Mar-2020,Z100563,9,5
24573,18-Mar-2020,Z100267,6,1
27950,18-Mar-2020,Z100948,8,1
28420,18-Mar-2020,Z100346,10,1
29801,18-Mar-2020,Z100750,13,1
30782,18-Mar-2020,Z100918,10,2
30956,18-Mar-2020,Z100670,5,1
31054,18-Mar-2020,Z100112,3,4
32001,18-Mar-2020,Z100673,3,1
32754,18-Mar-2020,Z100307,7,2
32782,18-Mar-2020,Z100686,16,1
32926,18-Mar-2020,Z100087,13,1
35563,18-Mar-2020,Z100451,4,5
35688,18-Mar-2020,Z100322,10,1
35729,18-Mar-2020,Z100815,1,1
35824,18-Mar-2020,Z100541,9,1
37880,18-Mar-2020,Z100952,6,1
39121,18-Mar-2020,Z100350,11,1
39152,18-Mar-2020,Z100845,11,3
39816,18-Mar-2020,Z100942,13,2
41001,18-Mar-2020,Z100072,2,1
41320,18-Mar-2020,Z100919,10,5
41693,18-Mar-2020,Z100625,9,4
41744,18-Mar-2020,Z100175,3,5
41917,18-Mar-2020,Z100264,10,1
44051,18-Mar-2020,Z100979,10,1
44215,18-Mar-2020,Z100445,3,4
44291,18-Mar-2020,Z100319,10,1
44431,18-Mar-2020,Z100265,5,10
44698,18-Mar-2020,Z100114,11,1
45462,18-Mar-2020,Z100737,7,2
46281,18-Mar-2020,Z100367,9,1
48373,18-Mar-2020,Z100785,6,1
49304,18-Mar-2020,Z100292,9,4
49839,18-Mar-2020,Z100298,13,2
51027,18-Mar-2020,Z100664,3,1
54922,18-Mar-2020,Z100974,11,1
55669,18-Mar-2020,Z100349,13,1
56969,18-Mar-2020,Z100522,11,1
57495,18-Mar-2020,Z100293,11,3
58964,18-Mar-2020,Z100297,13,5
60817,18-Mar-2020,Z100271,10,4
61683,18-Mar-2020,Z100735,7,1
63011,18-Mar-2020,Z100333,10,10
63027,18-Mar-2020,Z100899,5,4
63584,18-Mar-2020,Z100826,3,3
63925,18-Mar-2020,Z100167,9,1
64096,18-Mar-2020,Z100574,11,3
65517,18-Mar-2020,Z100093,8,1
68979,18-Mar-2020,Z100070,7,1
70077,18-Mar-2020,Z100312,10,1
71350,18-Mar-2020,Z100758,13,2
72713,18-Mar-2020,Z100341,13,1
73143,18-Mar-2020,Z100256,8,5
74090,18-Mar-2020,Z100294,14,1
74538,18-Mar-2020,Z100741,7,5
74606,18-Mar-2020,Z100782,10,1
74723,18-Mar-2020,Z100311,10,5
75247,18-Mar-2020,Z100460,8,5
75696,18-Mar-2020,Z100346,13,1
76523,18-Mar-2020,Z100197,8,2
76997,18-Mar-2020,Z100613,6,1
77184,18-Mar-2020,Z100020,9,4
77734,18-Mar-2020,Z100814,9,3
77833,18-Mar-2020,Z100935,6,1
78547,18-Mar-2020,Z100354,6,1
78641,18-Mar-2020,Z100431,7,2
79796,18-Mar-2020,Z100466,5,2
80057,18-Mar-2020,Z100445,14,1
80546,18-Mar-2020,Z100833,5,2
81365,18-Mar-2020,Z100310,11,1
81550,18-Mar-2020,Z100446,1,2
81581,18-Mar-2020,Z100654,3,5
81747,18-Mar-2020,Z100440,8,10
82883,18-Mar-2020,Z100536,3,1
86879,18-Mar-2020,Z100213,5,4
86972,18-Mar-2020,Z100525,8,10
87301,18-Mar-2020,Z100912,10,2
87710,18-Mar-2020,Z100872,6,3
88443,18-Mar-2020,Z100287,8,5
88963,18-Mar-2020,Z100104,11,1
89603,18-Mar-2020,Z100427,9,1
91296,18-Mar-2020,Z100754,14,1
91957,18-Mar-2020,Z100365,13,10
92552,18-Mar-2020,Z100634,9,5
94102,18-Mar-2020,Z100655,9,1
94697,18-Mar-2020,Z100176,5,1
3363,19-Mar-2020,Z100802,11,3
3420,19-Mar-2020,Z100327,12,5
6492,19-Mar-2020,Z100507,12,2
8637,19-Mar-2020,Z100447,8,3
9791,19-Mar-2020,Z100917,1,1
10241,19-Mar-2020,Z100781,8,10
10724,19-Mar-2020,Z100934,10,3
10878,19-Mar-2020,Z100462,5,3
11074,19-Mar-2020,Z100815,4,1
11900,19-Mar-2020,Z100966,6,5
12312,19-Mar-2020,Z100165,7,5
12703,19-Mar-2020,Z100842,9,1
13262,19-Mar-2020,Z100399,13,2
13397,19-Mar-2020,Z100559,7,4
13648,19-Mar-2020,Z100226,12,1
13676,19-Mar-2020,Z100184,8,1
14685,19-Mar-2020,Z100817,3,2
15475,19-Mar-2020,Z100824,3,5
15699,19-Mar-2020,Z100162,13,2
16010,19-Mar-2020,Z100735,13,1
16725,19-Mar-2020,Z100525,11,1
16843,19-Mar-2020,Z100145,9,2
17241,19-Mar-2020,Z100634,13,1
20664,19-Mar-2020,Z100748,2,5
25293,19-Mar-2020,Z100933,6,5
25584,19-Mar-2020,Z100825,13,10
25616,19-Mar-2020,Z100428,8,1
27007,19-Mar-2020,Z100738,8,5
29741,19-Mar-2020,Z100575,3,4
29803,19-Mar-2020,Z100055,7,1
31882,19-Mar-2020,Z100802,5,1
34090,19-Mar-2020,Z100197,6,1
34342,19-Mar-2020,Z100282,10,2
35445,19-Mar-2020,Z100950,9,4
36801,19-Mar-2020,Z100678,15,1
37393,19-Mar-2020,Z100557,4,1
38454,19-Mar-2020,Z100317,8,1
40419,19-Mar-2020,Z100279,6,1
40605,19-Mar-2020,Z100918,13,2
41203,19-Mar-2020,Z100112,9,10
41243,19-Mar-2020,Z100311,9,3
41446,19-Mar-2020,Z100181,7,4
42573,19-Mar-2020,Z100988,11,5
43328,19-Mar-2020,Z100702,1,1
43493,19-Mar-2020,Z100900,9,1
43823,19-Mar-2020,Z100479,1,1
44324,19-Mar-2020,Z100262,1,5
44601,19-Mar-2020,Z100912,12,1
44998,19-Mar-2020,Z100684,6,2
45113,19-Mar-2020,Z100200,1,1
45700,19-Mar-2020,Z100024,9,1
46233,19-Mar-2020,Z100423,3,4
48674,19-Mar-2020,Z100179,11,2
49045,19-Mar-2020,Z100132,7,5
49173,19-Mar-2020,Z100622,5,2
49830,19-Mar-2020,Z100987,13,1
49844,19-Mar-2020,Z100017,11,2
50455,19-Mar-2020,Z100251,3,5
50772,19-Mar-2020,Z100109,11,10
51174,19-Mar-2020,Z100946,1,1
51183,19-Mar-2020,Z100828,10,1
52318,19-Mar-2020,Z100296,7,1
54706,19-Mar-2020,Z100674,12,2
55131,19-Mar-2020,Z100296,13,1
55482,19-Mar-2020,Z100707,10,10
55819,19-Mar-2020,Z100642,8,1
55821,19-Mar-2020,Z100130,9,2
56539,19-Mar-2020,Z100610,11,10
58755,19-Mar-2020,Z100048,10,2
59211,19-Mar-2020,Z100538,3,1
59840,19-Mar-2020,Z100795,11,10
61243,19-Mar-2020,Z100844,10,3
62639,19-Mar-2020,Z100808,5,5
63353,19-Mar-2020,Z100856,1,5
63702,19-Mar-2020,Z100967,5,1
64009,19-Mar-2020,Z100675,14,1
65254,19-Mar-2020,Z100382,2,1
65740,19-Mar-2020,Z100341,7,5
66236,19-Mar-2020,Z100064,1,2
66428,19-Mar-2020,Z100460,3,3
66551,19-Mar-2020,Z100459,11,4
67648,19-Mar-2020,Z100340,2,5
67789,19-Mar-2020,Z100052,9,5
69503,19-Mar-2020,Z100613,14,1
71082,19-Mar-2020,Z100471,6,5
71304,19-Mar-2020,Z100962,1,5
71405,19-Mar-2020,Z100626,13,1
71721,19-Mar-2020,Z100069,1,2
72325,19-Mar-2020,Z100845,7,1
73767,19-Mar-2020,Z100599,9,2
73829,19-Mar-2020,Z100788,8,4
73944,19-Mar-2020,Z100768,14,4
74902,19-Mar-2020,Z100245,10,3
75487,19-Mar-2020,Z100926,8,3
75962,19-Mar-2020,Z100419,8,2
76047,19-Mar-2020,Z100398,13,1
76236,19-Mar-2020,Z100686,12,4
76636,19-Mar-2020,Z100143,3,10
76766,19-Mar-2020,Z100586,9,2
77495,19-Mar-2020,Z100650,3,1
80277,19-Mar-2020,Z100550,5,2
80665,19-Mar-2020,Z100226,15,1
84050,19-Mar-2020,Z100963,3,1
85287,19-Mar-2020,Z100591,13,5
85561,19-Mar-2020,Z100837,6,3
85875,19-Mar-2020,Z100462,9,1
86256,19-Mar-2020,Z100943,3,5
88783,19-Mar-2020,Z100828,3,3
89265,19-Mar-2020,Z100866,1,2
92315,19-Mar-2020,Z100076,5,3
92736,19-Mar-2020,Z100864,5,2
93657,19-Mar-2020,Z100469,10,2
94101,19-Mar-2020,Z100761,14,3
94761,19-Mar-2020,Z100496,5,1
94889,19-Mar-2020,Z100847,10,4
95068,19-Mar-2020,Z100927,13,4
97326,19-Mar-2020,Z100815,3,5
97873,19-Mar-2020,Z100273,13,1
98833,19-Mar-2020,Z100412,10,4
98866,19-Mar-2020,Z100859,3,3
98893,19-Mar-2020,Z100496,9,1
99387,19-Mar-2020,Z100891,10,1
425,20-Mar-2020,Z100744,2,2
684,20-Mar-2020,Z100661,9,1
723,20-Mar-2020,Z100416,3,3
1008,20-Mar-2020,Z100544,3,5
2383,20-Mar-2020,Z100560,8,2
2997,20-Mar-2020,Z100413,8,1
4284,20-Mar-2020,Z100214,2,5
4320,20-Mar-2020,Z100484,4,4
4793,20-Mar-2020,Z100118,15,1
6796,20-Mar-2020,Z100706,3,2
7003,20-Mar-2020,Z100189,9,1
7501,20-Mar-2020,Z100482,1,1
8174,20-Mar-2020,Z100456,7,1
8728,20-Mar-2020,Z100080,2,1
11248,20-Mar-2020,Z100622,13,2
12094,20-Mar-2020,Z100161,6,4
13679,20-Mar-2020,Z100626,10,3
13986,20-Mar-2020,Z100590,6,3
16573,20-Mar-2020,Z100660,13,1
16720,20-Mar-2020,Z100643,13,1
19942,20-Mar-2020,Z100907,1,4
20347,20-Mar-2020,Z100441,2,1
21513,20-Mar-2020,Z100672,11,4
21736,20-Mar-2020,Z100480,8,1
21918,20-Mar-2020,Z100799,12,1
23266,20-Mar-2020,Z100510,7,5
23745,20-Mar-2020,Z100353,10,4
23756,20-Mar-2020,Z100645,8,10
26056,20-Mar-2020,Z100336,9,4
26808,20-Mar-2020,Z100616,3,4
28864,20-Mar-2020,Z100766,7,1
28957,20-Mar-2020,Z100215,10,3
30989,20-Mar-2020,Z100427,4,5
31795,20-Mar-2020,Z100368,15,1
33147,20-Mar-2020,Z100262,8,1
35169,20-Mar-2020,Z100935,13,3
36342,20-Mar-2020,Z100781,3,3
36802,20-Mar-2020,Z100378,11,1
37603,20-Mar-2020,Z100240,10,4
39266,20-Mar-2020,Z100832,7,2
40981,20-Mar-2020,Z100287,9,3
43784,20-Mar-2020,Z100758,10,1
45097,20-Mar-2020,Z100198,11,1
45278,20-Mar-2020,Z100750,9,1
45769,20-Mar-2020,Z100500,7,1
47516,20-Mar-2020,Z100209,9,1
47826,20-Mar-2020,Z100131,4,1
47922,20-Mar-2020,Z100091,2,2
47967,20-Mar-2020,Z100619,9,1
48700,20-Mar-2020,Z100646,9,3
49727,20-Mar-2020,Z100769,9,1
49791,20-Mar-2020,Z100443,13,2
49977,20-Mar-2020,Z100633,3,3
52391,20-Mar-2020,Z100338,9,5
52405,20-Mar-2020,Z100064,5,3
54006,20-Mar-2020,Z100303,9,2
54326,20-Mar-2020,Z100969,3,10
54551,20-Mar-2020,Z100455,10,2
54781,20-Mar-2020,Z100209,7,1
56743,20-Mar-2020,Z100074,12,3
56901,20-Mar-2020,Z100480,1,3
57678,20-Mar-2020,Z100593,5,1
57848,20-Mar-2020,Z100983,6,1
59112,20-Mar-2020,Z100030,5,2
59472,20-Mar-2020,Z100546,9,2
59523,20-Mar-2020,Z100682,8,10
60145,20-Mar-2020,Z100302,7,4
61110,20-Mar-2020,Z100259,8,4
61537,20-Mar-2020,Z100156,10,1
62463,20-Mar-2020,Z100706,13,1
62695,20-Mar-2020,Z100469,10,1
63550,20-Mar-2020,Z100597,10,2
64495,20-Mar-2020,Z100876,4,1
70513,20-Mar-2020,Z100359,11,2
70913,20-Mar-2020,Z100454,8,1
72173,20-Mar-2020,Z100419,9,2
74889,20-Mar-2020,Z100644,3,2
75336,20-Mar-2020,Z100327,13,1
78651,20-Mar-2020,Z100353,9,1
78942,20-Mar-2020,Z100537,3,5
80196,20-Mar-2020,Z100390,3,1
80612,20-Mar-2020,Z100542,9,4
80631,20-Mar-2020,Z100264,9,5
80663,20-Mar-2020,Z100473,2,4
81476,20-Mar-2020,Z100378,9,2
84720,20-Mar-2020,Z100266,10,4
84917,20-Mar-2020,Z100883,5,10
85445,20-Mar-2020,Z100521,5,10
88435,20-Mar-2020,Z100613,1,1
88489,20-Mar-2020,Z100881,1,4
88927,20-Mar-2020,Z100849,12,1
90331,20-Mar-2020,Z100754,7,4
90793,20-Mar-2020,Z100097,2,2
90937,20-Mar-2020,Z100846,13,2
92343,20-Mar-2020,Z100599,7,1
92479,20-Mar-2020,Z100038,9,1
92565,20-Mar-2020,Z100503,3,4
96066,20-Mar-2020,Z100829,3,5
97353,20-Mar-2020,Z100213,7,1
97357,20-Mar-2020,Z100663,9,2
98127,20-Mar-2020,Z100784,11,1
98320,20-Mar-2020,Z100449,2,5
99056,20-Mar-2020,Z100595,11,1
99164,20-Mar-2020,Z100418,8,1
822,21-Mar-2020,Z100400,16,10
1074,21-Mar-2020,Z100020,13,5
1256,21-Mar-2020,Z100426,12,4
2845,21-Mar-2020,Z100642,9,1
4420,21-Mar-2020,Z100422,1,4
4541,21-Mar-2020,Z100471,1,1
5210,21-Mar-2020,Z100016,3,4
5267,21-Mar-2020,Z100396,9,1
7882,21-Mar-2020,Z100190,12,1
8053,21-Mar-2020,Z100790,14,1
8402,21-Mar-2020,Z100781,5,5
9912,21-Mar-2020,Z100902,11,1
10792,21-Mar-2020,Z100778,5,2
10804,21-Mar-2020,Z100756,10,5
11395,21-Mar-2020,Z100846,13,1
11438,21-Mar-2020,Z100629,13,1
13289,21-Mar-2020,Z100339,14,5
15671,21-Mar-2020,Z100438,9,5
15876,21-Mar-2020,Z100778,14,3
18341,21-Mar-2020,Z100864,8,2
18484,21-Mar-2020,Z100742,9,3
18964,21-Mar-2020,Z100820,3,1
18977,21-Mar-2020,Z100343,2,10
19167,21-Mar-2020,Z100248,8,1
20792,21-Mar-2020,Z100806,8,4
21229,21-Mar-2020,Z100421,6,1
22997,21-Mar-2020,Z100597,9,3
23267,21-Mar-2020,Z100194,9,2
23532,21-Mar-2020,Z100479,1,2
26371,21-Mar-2020,Z100865,7,2
26921,21-Mar-2020,Z100622,7,1
27011,21-Mar-2020,Z100359,4,1
27342,21-Mar-2020,Z100514,3,1
27724,21-Mar-2020,Z100443,8,1
27970,21-Mar-2020,Z100936,7,5
28214,21-Mar-2020,Z100526,13,4
28237,21-Mar-2020,Z100639,10,1
28354,21-Mar-2020,Z100864,1,3
28618,21-Mar-2020,Z100561,9,1
30409,21-Mar-2020,Z100597,1,10
30869,21-Mar-2020,Z100111,6,4
31810,21-Mar-2020,Z100574,6,1
32254,21-Mar-2020,Z100549,3,5
33939,21-Mar-2020,Z100900,3,1
34142,21-Mar-2020,Z100894,14,1
34514,21-Mar-2020,Z100243,9,3
34637,21-Mar-2020,Z100452,1,4
37195,21-Mar-2020,Z100863,8,3
37810,21-Mar-2020,Z100638,8,3
39688,21-Mar-2020,Z100150,9,5
40454,21-Mar-2020,Z100214,7,1
40482,21-Mar-2020,Z100027,1,1
40577,21-Mar-2020,Z100401,4,5
41251,21-Mar-2020,Z100641,6,2
43812,21-Mar-2020,Z100170,8,2
47289,21-Mar-2020,Z100660,9,3
48959,21-Mar-2020,Z100566,16,1
49703,21-Mar-2020,Z100709,3,1
50127,21-Mar-2020,Z100551,13,3
53902,21-Mar-2020,Z100299,10,4
55979,21-Mar-2020,Z100275,8,2
56047,21-Mar-2020,Z100035,11,3
56647,21-Mar-2020,Z100801,10,1
56844,21-Mar-2020,Z100639,12,1
57542,21-Mar-2020,Z100701,10,2
59654,21-Mar-2020,Z100732,11,1
59939,21-Mar-2020,Z100173,11,1
61617,21-Mar-2020,Z100476,3,4
61761,21-Mar-2020,Z100952,3,2
62136,21-Mar-2020,Z100312,4,1
62434,21-Mar-2020,Z100546,3,2
63213,21-Mar-2020,Z100297,1,1
63448,21-Mar-2020,Z100995,6,1
64932,21-Mar-2020,Z100673,2,3
65343,21-Mar-2020,Z100939,11,3
65506,21-Mar-2020,Z100787,13,1
65642,21-Mar-2020,Z100973,16,1
66138,21-Mar-2020,Z100145,7,1
66471,21-Mar-2020,Z100489,2,1
68387,21-Mar-2020,Z100251,7,3
68601,21-Mar-2020,Z100202,10,10
69543,21-Mar-2020,Z100127,11,10
69745,21-Mar-2020,Z100890,10,10
69909,21-Mar-2020,Z100841,10,1
70034,21-Mar-2020,Z100893,3,1
70328,21-Mar-2020,Z100861,14,1
70870,21-Mar-2020,Z100766,13,1
71761,21-Mar-2020,Z100137,5,1
73351,21-Mar-2020,Z100580,11,2
73665,21-Mar-2020,Z100351,15,4
75290,21-Mar-2020,Z100720,2,3
76238,21-Mar-2020,Z100740,8,2
77858,21-Mar-2020,Z100084,13,3
78454,21-Mar-2020,Z100070,2,2
80428,21-Mar-2020,Z100884,8,1
81596,21-Mar-2020,Z100217,8,2
84479,21-Mar-2020,Z100277,1,2
84982,21-Mar-2020,Z100250,11,1
85799,21-Mar-2020,Z100223,7,2
85816,21-Mar-2020,Z100082,16,3
86207,21-Mar-2020,Z100291,1,5
86863,21-Mar-2020,Z100241,9,10
88764,21-Mar-2020,Z100670,7,1
89428,21-Mar-2020,Z100487,11,1
89817,21-Mar-2020,Z100654,2,1
90860,21-Mar-2020,Z100064,8,4
91892,21-Mar-2020,Z100734,15,2
91915,21-Mar-2020,Z100502,10,3
92503,21-Mar-2020,Z100241,9,1
94671,21-Mar-2020,Z100131,3,5
94829,21-Mar-2020,Z100766,5,1
94838,21-Mar-2020,Z100942,5,1
95011,21-Mar-2020,Z100622,3,4
95702,21-Mar-2020,Z100931,1,1
95767,21-Mar-2020,Z100079,9,2
96396,21-Mar-2020,Z100399,9,2
96678,21-Mar-2020,Z100528,8,2
97734,21-Mar-2020,Z100554,7,4
99930,21-Mar-2020,Z100391,8,4
494,22-Mar-2020,Z100132,7,2
664,22-Mar-2020,Z100624,2,1
858,22-Mar-2020,Z100968,9,2
1939,22-Mar-2020,Z100214,3,10
2171,22-Mar-2020,Z100237,11,1
3011,22-Mar-2020,Z100257,10,1
3994,22-Mar-2020,Z100204,5,3
4298,22-Mar-2020,Z100327,13,1
4664,22-Mar-2020,Z100029,9,2
5903,22-Mar-2020,Z100243,7,2
6001,22-Mar-2020,Z100290,15,1
6368,22-Mar-2020,Z100853,3,1
6876,22-Mar-2020,Z100821,3,3
8339,22-Mar-2020,Z100495,10,10
8538,22-Mar-2020,Z100699,13,2
8774,22-Mar-2020,Z100451,7,1
8981,22-Mar-2020,Z100317,9,4
9045,22-Mar-2020,Z100810,5,1
9584,22-Mar-2020,Z100216,11,4
10377,22-Mar-2020,Z100544,3,1
10931,22-Mar-2020,Z100228,7,5
11314,22-Mar-2020,Z100986,1,1
13340,22-Mar-2020,Z100217,8,1
14700,22-Mar-2020,Z100591,5,10
15218,22-Mar-2020,Z100065,2,3
16508,22-Mar-2020,Z100321,7,1
19342,22-Mar-2020,Z100075,6,2
19369,22-Mar-2020,Z100683,10,2
20449,22-Mar-2020,Z100299,7,2
20688,22-Mar-2020,Z100732,9,4
22150,22-Mar-2020,Z100726,4,2
22158,22-Mar-2020,Z100607,8,2
22670,22-Mar-2020,Z100615,11,3
23568,22-Mar-2020,Z100377,9,5
24569,22-Mar-2020,Z100537,13,4
24607,22-Mar-2020,Z100064,8,5
25353,22-Mar-2020,Z100144,10,4
26649,22-Mar-2020,Z100932,1,3
26822,22-Mar-2020,Z100587,11,4
27396,22-Mar-2020,Z100030,6,10
27749,22-Mar-2020,Z100904,8,3
31506,22-Mar-2020,Z100911,7,10
35673,22-Mar-2020,Z100058,10,2
37561,22-Mar-2020,Z100281,11,2
38068,22-Mar-2020,Z100588,11,3
39368,22-Mar-2020,Z100591,3,1
40597,22-Mar-2020,Z100754,9,4
42183,22-Mar-2020,Z100268,5,10
42783,22-Mar-2020,Z100362,14,1
42790,22-Mar-2020,Z100085,8,1
43376,22-Mar-2020,Z100379,2,5
46105,22-Mar-2020,Z100306,12,10
47195,22-Mar-2020,Z100416,12,2
49011,22-Mar-2020,Z100330,10,1
49568,22-Mar-2020,Z100776,13,5
49887,22-Mar-2020,Z100984,8,1
50203,22-Mar-2020,Z100378,2,1
51065,22-Mar-2020,Z100139,9,1
51441,22-Mar-2020,Z100772,9,1
52241,22-Mar-2020,Z100407,8,3
52628,22-Mar-2020,Z100090,7,1
53215,22-Mar-2020,Z100572,3,1
53516,22-Mar-2020,Z100192,10,2
53800,22-Mar-2020,Z100821,9,2
55359,22-Mar-2020,Z100165,3,4
56724,22-Mar-2020,Z100570,13,1
56905,22-Mar-2020,Z100623,1,3
58169,22-Mar-2020,Z100604,11,2
58343,22-Mar-2020,Z100030,9,2
61319,22-Mar-2020,Z100880,15,10
61881,22-Mar-2020,Z100708,9,5
62332,22-Mar-2020,Z100845,8,5
65015,22-Mar-2020,Z100096,10,2
67307,22-Mar-2020,Z100422,9,1
68016,22-Mar-2020,Z100210,10,1
68845,22-Mar-2020,Z100866,1,1
69791,22-Mar-2020,Z100279,2,1
70289,22-Mar-2020,Z100735,13,10
71214,22-Mar-2020,Z100360,13,3
73522,22-Mar-2020,Z100771,8,1
73696,22-Mar-2020,Z100702,11,1
73818,22-Mar-2020,Z100730,3,1
74767,22-Mar-2020,Z100266,3,1
74854,22-Mar-2020,Z100448,9,4
75707,22-Mar-2020,Z100849,7,1
75860,22-Mar-2020,Z100877,8,10
78686,22-Mar-2020,Z100602,10,1
83241,22-Mar-2020,Z100945,7,1
83392,22-Mar-2020,Z100568,12,2
86763,22-Mar-2020,Z100078,1,10
87018,22-Mar-2020,Z100699,3,10
87501,22-Mar-2020,Z100645,9,10
89965,22-Mar-2020,Z100934,1,4
92429,22-Mar-2020,Z100769,13,2
92923,22-Mar-2020,Z100850,13,3
93067,22-Mar-2020,Z100406,13,4
93794,22-Mar-2020,Z100561,8,2
94009,22-Mar-2020,Z100009,9,1
94121,22-Mar-2020,Z100178,8,10
94152,22-Mar-2020,Z100682,9,2
94643,22-Mar-2020,Z100389,3,5
251,23-Mar-2020,Z100219,9,1
302,23-Mar-2020,Z100576,5,2
1413,23-Mar-2020,Z100308,3,1
1920,23-Mar-2020,Z100357,7,5
2426,23-Mar-2020,Z100246,13,1
3177,23-Mar-2020,Z100296,9,1
3747,23-Mar-2020,Z100867,15,5
3976,23-Mar-2020,Z100993,6,4
4033,23-Mar-2020,Z100682,7,1
4299,23-Mar-2020,Z100827,10,2
4345,23-Mar-2020,Z100294,3,1
4365,23-Mar-2020,Z100340,10,1
5387,23-Mar-2020,Z100066,10,1
5428,23-Mar-2020,Z100027,9,5
5471,23-Mar-2020,Z100430,10,1
5882,23-Mar-2020,Z100672,7,1
6574,23-Mar-2020,Z100079,9,1
7484,23-Mar-2020,Z100098,11,4
8505,23-Mar-2020,Z100242,7,1
8645,23-Mar-2020,Z100976,7,5
8757,23-Mar-2020,Z100176,8,1
8980,23-Mar-2020,Z100640,13,1
9849,23-Mar-2020,Z100095,10,3
10915,23-Mar-2020,Z100436,10,3
11941,23-Mar-2020,Z100738,2,1
12695,23-Mar-2020,Z100793,9,5
14178,23-Mar-2020,Z100384,4,5
16069,23-Mar-2020,Z100474,10,4
18784,23-Mar-2020,Z100856,9,4
19419,23-Mar-2020,Z100552,2,3
19507,23-Mar-2020,Z100029,10,1
19838,23-Mar-2020,Z100547,10,1
23333,23-Mar-2020,Z100178,9,1
23600,23-Mar-2020,Z100451,10,1
23678,23-Mar-2020,Z100726,9,3
25322,23-Mar-2020,Z100460,7,1
27674,23-Mar-2020,Z100343,7,2
28837,23-Mar-2020,Z100085,10,1
31549,23-Mar-2020,Z100410,3,3
31751,23-Mar-2020,Z100370,14,1
32709,23-Mar-2020,Z100548,9,4
32737,23-Mar-2020,Z100390,3,1
33954,23-Mar-2020,Z100143,3,1
36367,23-Mar-2020,Z100716,4,5
37203,23-Mar-2020,Z100461,4,2
38285,23-Mar-2020,Z100356,10,2
39267,23-Mar-2020,Z100480,3,4
