Order ID,Order Date,Ship Date,Ship Mode
US-2016-105578,2016-05-30 00:00:00,2016-06-04 00:00:00,Standard Class
US-2016-106313,2016-08-22 00:00:00,2016-08-26 00:00:00,Standard Class
US-2016-106600,2016-04-08 00:00:00,2016-04-11 00:00:00,First Class
US-2016-106677,2016-11-05 00:00:00,2016-11-10 00:00:00,Standard Class
US-2016-107440,2016-04-16 00:00:00,2016-04-20 00:00:00,Standard Class
US-2016-108098,2016-10-14 00:00:00,2016-10-18 00:00:00,Standard Class
US-2016-108455,2016-12-02 00:00:00,2016-12-08 00:00:00,Standard Class
US-2016-108497,2016-06-14 00:00:00,2016-06-14 00:00:00,Same Day
US-2016-108504,2016-02-05 00:00:00,2016-02-05 00:00:00,Same Day
US-2016-108637,2016-03-13 00:00:00,2016-03-18 00:00:00,Standard Class
US-2016-108777,2016-12-12 00:00:00,2016-12-12 00:00:00,Same Day
US-2016-109260,2016-09-26 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-110156,2016-11-19 00:00:00,2016-11-24 00:00:00,Standard Class
US-2016-110170,2016-09-27 00:00:00,2016-10-03 00:00:00,Standard Class
US-2016-111290,2016-07-22 00:00:00,2016-07-26 00:00:00,Standard Class
US-2016-111528,2016-12-30 00:00:00,2016-12-30 00:00:00,Same Day
US-2016-111563,2016-11-04 00:00:00,2016-11-08 00:00:00,Standard Class
US-2016-112396,2016-02-09 00:00:00,2016-02-13 00:00:00,Standard Class
US-2016-112970,2016-11-14 00:00:00,2016-11-15 00:00:00,First Class
US-2016-112977,2016-03-10 00:00:00,2016-03-16 00:00:00,Standard Class
US-2016-113509,2016-03-15 00:00:00,2016-03-19 00:00:00,Standard Class
US-2016-113649,2016-08-09 00:00:00,2016-08-12 00:00:00,First Class
US-2016-113677,2016-11-13 00:00:00,2016-11-19 00:00:00,Standard Class
US-2016-113985,2016-12-02 00:00:00,2016-12-07 00:00:00,Standard Class
US-2016-114013,2016-03-13 00:00:00,2016-03-15 00:00:00,Second Class
US-2016-114174,2016-09-08 00:00:00,2016-09-14 00:00:00,Standard Class
US-2016-114230,2016-11-27 00:00:00,2016-12-01 00:00:00,Standard Class
US-2016-114293,2016-11-21 00:00:00,2016-11-26 00:00:00,Standard Class
US-2016-114622,2016-04-10 00:00:00,2016-04-12 00:00:00,First Class
US-2016-114776,2016-12-06 00:00:00,2016-12-07 00:00:00,First Class
US-2016-114888,2016-09-19 00:00:00,2016-09-24 00:00:00,Second Class
US-2016-115441,2016-07-25 00:00:00,2016-07-28 00:00:00,Second Class
US-2016-115455,2016-09-08 00:00:00,2016-09-14 00:00:00,Standard Class
US-2016-115819,2016-04-19 00:00:00,2016-04-24 00:00:00,Second Class
US-2016-115952,2016-10-06 00:00:00,2016-10-06 00:00:00,Same Day
US-2016-116365,2016-01-03 00:00:00,2016-01-08 00:00:00,Standard Class
US-2016-116400,2016-10-22 00:00:00,2016-10-24 00:00:00,First Class
US-2016-116442,2016-12-15 00:00:00,2016-12-22 00:00:00,Standard Class
US-2016-116729,2016-12-25 00:00:00,2016-12-28 00:00:00,First Class
US-2016-117037,2016-05-17 00:00:00,2016-05-20 00:00:00,First Class
US-2016-117387,2016-10-27 00:00:00,2016-10-31 00:00:00,Standard Class
US-2016-117541,2016-11-14 00:00:00,2016-11-20 00:00:00,Standard Class
US-2016-117793,2016-08-23 00:00:00,2016-08-29 00:00:00,Standard Class
US-2016-118780,2016-09-10 00:00:00,2016-09-14 00:00:00,Second Class
US-2016-119046,2016-06-02 00:00:00,2016-06-06 00:00:00,Standard Class
US-2016-119270,2016-03-12 00:00:00,2016-03-16 00:00:00,Standard Class
US-2016-119298,2016-11-25 00:00:00,2016-11-28 00:00:00,First Class
US-2016-120460,2016-04-30 00:00:00,2016-05-05 00:00:00,Standard Class
US-2016-120929,2016-03-18 00:00:00,2016-03-21 00:00:00,Second Class
US-2016-121013,2016-09-05 00:00:00,2016-09-10 00:00:00,Standard Class
US-2016-122182,2016-03-10 00:00:00,2016-03-14 00:00:00,Standard Class
US-2016-122245,2016-09-25 00:00:00,2016-09-30 00:00:00,Standard Class
US-2016-123470,2016-08-15 00:00:00,2016-08-21 00:00:00,Standard Class
US-2016-123610,2016-05-12 00:00:00,2016-05-16 00:00:00,Standard Class
US-2016-123750,2016-04-15 00:00:00,2016-04-21 00:00:00,Standard Class
US-2016-124163,2016-09-25 00:00:00,2016-09-30 00:00:00,Standard Class
US-2016-125402,2016-09-25 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-125969,2016-11-06 00:00:00,2016-11-10 00:00:00,Second Class
US-2016-126431,2016-07-01 00:00:00,2016-07-01 00:00:00,Same Day
US-2016-126452,2016-08-21 00:00:00,2016-08-28 00:00:00,Standard Class
US-2016-126844,2016-10-08 00:00:00,2016-10-14 00:00:00,Standard Class
US-2016-126893,2016-11-26 00:00:00,2016-12-01 00:00:00,Standard Class
US-2016-127334,2016-12-15 00:00:00,2016-12-21 00:00:00,Standard Class
US-2016-127425,2016-08-26 00:00:00,2016-08-31 00:00:00,Standard Class
US-2016-127971,2016-11-20 00:00:00,2016-11-27 00:00:00,Standard Class
US-2016-128195,2016-08-04 00:00:00,2016-08-05 00:00:00,First Class
US-2016-128293,2016-06-02 00:00:00,2016-06-05 00:00:00,First Class
US-2016-128678,2016-09-15 00:00:00,2016-09-20 00:00:00,Standard Class
US-2016-128902,2016-03-11 00:00:00,2016-03-15 00:00:00,Standard Class
US-2016-128909,2016-10-09 00:00:00,2016-10-11 00:00:00,Second Class
US-2016-129469,2016-09-23 00:00:00,2016-09-27 00:00:00,Standard Class
US-2016-131058,2016-12-27 00:00:00,2016-12-31 00:00:00,Standard Class
US-2016-131114,2016-12-09 00:00:00,2016-12-13 00:00:00,Second Class
US-2016-131149,2016-07-10 00:00:00,2016-07-14 00:00:00,Standard Class
US-2016-131611,2016-11-05 00:00:00,2016-11-09 00:00:00,Standard Class
US-2016-131674,2016-11-29 00:00:00,2016-12-01 00:00:00,Second Class
US-2016-131891,2016-07-29 00:00:00,2016-07-31 00:00:00,First Class
US-2016-131912,2016-10-29 00:00:00,2016-11-01 00:00:00,Second Class
US-2016-132423,2016-04-15 00:00:00,2016-04-19 00:00:00,Standard Class
US-2016-132577,2016-11-22 00:00:00,2016-11-27 00:00:00,Standard Class
US-2016-132857,2016-12-11 00:00:00,2016-12-17 00:00:00,Standard Class
US-2016-133508,2016-04-17 00:00:00,2016-04-21 00:00:00,Standard Class
US-2016-133879,2016-03-21 00:00:00,2016-03-28 00:00:00,Standard Class
US-2016-134369,2016-09-16 00:00:00,2016-09-22 00:00:00,Standard Class
US-2016-134488,2016-09-24 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-134656,2016-09-28 00:00:00,2016-10-01 00:00:00,First Class
US-2016-134761,2016-11-30 00:00:00,2016-11-30 00:00:00,Same Day
US-2016-134908,2016-06-05 00:00:00,2016-06-09 00:00:00,Standard Class
US-2016-135209,2016-12-29 00:00:00,2016-12-31 00:00:00,Second Class
US-2016-135720,2016-12-11 00:00:00,2016-12-13 00:00:00,Second Class
US-2016-135923,2016-01-22 00:00:00,2016-01-28 00:00:00,Standard Class
US-2016-136581,2016-11-10 00:00:00,2016-11-12 00:00:00,First Class
US-2016-137295,2016-01-08 00:00:00,2016-01-13 00:00:00,Standard Class
US-2016-137547,2016-03-07 00:00:00,2016-03-12 00:00:00,Standard Class
US-2016-138408,2016-11-18 00:00:00,2016-11-21 00:00:00,Second Class
US-2016-139087,2016-07-17 00:00:00,2016-07-22 00:00:00,Second Class
US-2016-139262,2016-02-21 00:00:00,2016-02-25 00:00:00,Standard Class
US-2016-139388,2016-11-07 00:00:00,2016-11-09 00:00:00,First Class
US-2016-139486,2016-05-21 00:00:00,2016-05-23 00:00:00,First Class
US-2016-139710,2016-06-09 00:00:00,2016-06-15 00:00:00,Standard Class
US-2016-140158,2016-10-04 00:00:00,2016-10-08 00:00:00,Standard Class
US-2016-140172,2016-03-08 00:00:00,2016-03-13 00:00:00,Standard Class
US-2016-140809,2016-02-01 00:00:00,2016-02-03 00:00:00,First Class
US-2016-141264,2016-08-13 00:00:00,2016-08-19 00:00:00,Standard Class
US-2016-141544,2016-08-30 00:00:00,2016-09-01 00:00:00,First Class
US-2016-141880,2016-08-22 00:00:00,2016-08-23 00:00:00,First Class
US-2016-142251,2016-10-31 00:00:00,2016-11-04 00:00:00,Second Class
US-2016-142685,2016-06-23 00:00:00,2016-06-30 00:00:00,Standard Class
US-2016-143280,2016-02-22 00:00:00,2016-02-26 00:00:00,Standard Class
US-2016-143448,2016-12-10 00:00:00,2016-12-10 00:00:00,Same Day
US-2016-143819,2016-03-01 00:00:00,2016-03-05 00:00:00,Standard Class
US-2016-144057,2016-05-09 00:00:00,2016-05-13 00:00:00,Standard Class
US-2016-144211,2016-08-28 00:00:00,2016-09-02 00:00:00,Standard Class
US-2016-144351,2016-11-14 00:00:00,2016-11-18 00:00:00,Standard Class
US-2016-144393,2016-10-28 00:00:00,2016-11-04 00:00:00,Standard Class
US-2016-144477,2016-08-12 00:00:00,2016-08-14 00:00:00,Second Class
US-2016-144547,2016-11-10 00:00:00,2016-11-14 00:00:00,Standard Class
US-2016-146066,2016-08-21 00:00:00,2016-08-23 00:00:00,Second Class
US-2016-146570,2016-05-15 00:00:00,2016-05-20 00:00:00,Standard Class
US-2016-146710,2016-08-27 00:00:00,2016-09-01 00:00:00,Standard Class
US-2016-146794,2016-09-26 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-146857,2016-05-06 00:00:00,2016-05-08 00:00:00,Second Class
US-2016-147340,2016-09-24 00:00:00,2016-09-24 00:00:00,Same Day
US-2016-147711,2016-09-03 00:00:00,2016-09-08 00:00:00,Second Class
US-2016-147991,2016-05-05 00:00:00,2016-05-09 00:00:00,Standard Class
US-2016-148110,2016-09-05 00:00:00,2016-09-11 00:00:00,Standard Class
US-2016-148334,2016-08-22 00:00:00,2016-08-26 00:00:00,Standard Class
US-2016-148803,2016-12-11 00:00:00,2016-12-11 00:00:00,Same Day
US-2016-148901,2016-05-14 00:00:00,2016-05-19 00:00:00,Standard Class
US-2016-148957,2016-09-17 00:00:00,2016-09-23 00:00:00,Standard Class
US-2016-149790,2016-09-26 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-150035,2016-12-01 00:00:00,2016-12-05 00:00:00,Standard Class
US-2016-150140,2016-04-06 00:00:00,2016-04-10 00:00:00,Standard Class
US-2016-150147,2016-04-25 00:00:00,2016-04-29 00:00:00,Second Class
US-2016-150357,2016-10-10 00:00:00,2016-10-14 00:00:00,Standard Class
US-2016-150567,2016-05-17 00:00:00,2016-05-21 00:00:00,Standard Class
US-2016-150861,2016-12-03 00:00:00,2016-12-06 00:00:00,First Class
US-2016-151260,2016-12-11 00:00:00,2016-12-14 00:00:00,First Class
US-2016-151827,2016-03-31 00:00:00,2016-04-02 00:00:00,Second Class
US-2016-151862,2016-03-01 00:00:00,2016-03-08 00:00:00,Standard Class
US-2016-152051,2016-06-25 00:00:00,2016-06-29 00:00:00,Standard Class
US-2016-152373,2016-09-05 00:00:00,2016-09-11 00:00:00,Standard Class
US-2016-152415,2016-09-17 00:00:00,2016-09-22 00:00:00,Standard Class
US-2016-152835,2016-05-19 00:00:00,2016-05-23 00:00:00,Standard Class
US-2016-153129,2016-12-26 00:00:00,2016-12-30 00:00:00,Standard Class
US-2016-153815,2016-11-06 00:00:00,2016-11-09 00:00:00,First Class
US-2016-154256,2016-06-23 00:00:00,2016-06-27 00:00:00,Second Class
US-2016-154361,2016-03-14 00:00:00,2016-03-19 00:00:00,Standard Class
US-2016-155103,2016-12-02 00:00:00,2016-12-07 00:00:00,Standard Class
US-2016-155173,2016-03-06 00:00:00,2016-03-10 00:00:00,Standard Class
US-2016-155180,2016-01-22 00:00:00,2016-01-29 00:00:00,Standard Class
US-2016-155404,2016-09-22 00:00:00,2016-09-28 00:00:00,Standard Class
US-2016-155768,2016-12-01 00:00:00,2016-12-01 00:00:00,Same Day
US-2016-155971,2016-06-06 00:00:00,2016-06-12 00:00:00,Standard Class
US-2016-156097,2016-09-19 00:00:00,2016-09-19 00:00:00,Same Day
US-2016-156692,2016-08-13 00:00:00,2016-08-13 00:00:00,Same Day
US-2016-156986,2016-03-20 00:00:00,2016-03-24 00:00:00,Standard Class
US-2016-157308,2016-08-17 00:00:00,2016-08-21 00:00:00,Standard Class
US-2016-157490,2016-10-06 00:00:00,2016-10-07 00:00:00,First Class
US-2016-157728,2016-09-22 00:00:00,2016-09-28 00:00:00,Standard Class
US-2016-157840,2016-12-20 00:00:00,2016-12-23 00:00:00,Second Class
US-2016-157945,2016-09-26 00:00:00,2016-10-01 00:00:00,Standard Class
US-2016-158288,2016-11-26 00:00:00,2016-11-28 00:00:00,Second Class
US-2016-158309,2016-11-26 00:00:00,2016-11-29 00:00:00,First Class
US-2016-158680,2016-07-01 00:00:00,2016-07-02 00:00:00,First Class
US-2016-158708,2016-06-26 00:00:00,2016-06-29 00:00:00,Second Class
US-2016-159093,2016-05-09 00:00:00,2016-05-14 00:00:00,Standard Class
US-2016-159415,2016-04-17 00:00:00,2016-04-22 00:00:00,Standard Class
US-2016-159856,2016-10-18 00:00:00,2016-10-22 00:00:00,Standard Class
US-2016-160206,2016-04-01 00:00:00,2016-04-07 00:00:00,Standard Class
US-2016-160528,2016-08-23 00:00:00,2016-08-30 00:00:00,Standard Class
US-2016-161396,2016-04-19 00:00:00,2016-04-25 00:00:00,Standard Class
US-2016-161683,2016-12-03 00:00:00,2016-12-08 00:00:00,Standard Class
US-2016-161844,2016-12-09 00:00:00,2016-12-14 00:00:00,Second Class
US-2016-162026,2016-10-08 00:00:00,2016-10-08 00:00:00,Same Day
US-2016-162103,2016-11-13 00:00:00,2016-11-17 00:00:00,Standard Class
US-2016-162677,2016-03-26 00:00:00,2016-03-27 00:00:00,First Class
US-2016-162852,2016-12-27 00:00:00,2016-12-31 00:00:00,Standard Class
US-2016-162859,2016-02-15 00:00:00,2016-02-22 00:00:00,Standard Class
US-2016-163258,2016-12-29 00:00:00,2017-01-02 00:00:00,Standard Class
US-2016-163461,2016-06-18 00:00:00,2016-06-21 00:00:00,First Class
US-2016-163538,2016-08-26 00:00:00,2016-08-30 00:00:00,Standard Class
US-2016-163881,2016-11-24 00:00:00,2016-11-30 00:00:00,Standard Class
US-2016-164189,2016-03-24 00:00:00,2016-03-28 00:00:00,Standard Class
US-2016-164196,2016-11-11 00:00:00,2016-11-17 00:00:00,Standard Class
US-2016-164588,2016-04-16 00:00:00,2016-04-23 00:00:00,Standard Class
US-2016-164630,2016-01-04 00:00:00,2016-01-09 00:00:00,Standard Class
US-2016-164945,2016-11-22 00:00:00,2016-11-27 00:00:00,Standard Class
US-2016-165078,2016-11-05 00:00:00,2016-11-10 00:00:00,Standard Class
US-2016-165505,2016-01-23 00:00:00,2016-01-27 00:00:00,Standard Class
US-2016-166660,2016-01-30 00:00:00,2016-02-01 00:00:00,Second Class
US-2016-167339,2016-01-21 00:00:00,2016-01-23 00:00:00,Second Class
US-2016-167472,2016-06-06 00:00:00,2016-06-07 00:00:00,First Class
US-2016-168095,2016-07-15 00:00:00,2016-07-20 00:00:00,Standard Class
US-2016-168410,2016-02-21 00:00:00,2016-02-26 00:00:00,Standard Class
US-2016-168620,2016-12-24 00:00:00,2016-12-28 00:00:00,Second Class
US-2016-169040,2016-12-06 00:00:00,2016-12-12 00:00:00,Standard Class
US-2016-169369,2016-12-12 00:00:00,2016-12-18 00:00:00,Standard Class
US-2017-100048,2017-05-19 00:00:00,2017-05-24 00:00:00,Standard Class
US-2017-100209,2017-07-09 00:00:00,2017-07-15 00:00:00,Standard Class
US-2017-100398,2017-08-19 00:00:00,2017-08-23 00:00:00,Standard Class
US-2017-100482,2017-04-11 00:00:00,2017-04-15 00:00:00,Standard Class
US-2017-100930,2017-04-07 00:00:00,2017-04-12 00:00:00,Standard Class
US-2017-101518,2017-11-03 00:00:00,2017-11-08 00:00:00,Standard Class
US-2017-101539,2017-03-16 00:00:00,2017-03-18 00:00:00,Second Class
US-2017-101721,2017-07-23 00:00:00,2017-07-27 00:00:00,Standard Class
US-2017-101784,2017-07-06 00:00:00,2017-07-11 00:00:00,Standard Class
US-2017-101840,2017-02-06 00:00:00,2017-02-12 00:00:00,Standard Class
US-2017-102183,2017-08-21 00:00:00,2017-08-28 00:00:00,Standard Class
US-2017-102288,2017-06-19 00:00:00,2017-06-23 00:00:00,Standard Class
US-2017-102638,2017-12-29 00:00:00,2017-12-31 00:00:00,First Class
US-2017-102890,2017-06-30 00:00:00,2017-06-30 00:00:00,Same Day
US-2017-102904,2017-11-13 00:00:00,2017-11-20 00:00:00,Standard Class
US-2017-103226,2017-09-22 00:00:00,2017-09-28 00:00:00,Standard Class
US-2017-103247,2017-10-05 00:00:00,2017-10-08 00:00:00,Second Class
US-2017-103814,2017-12-09 00:00:00,2017-12-16 00:00:00,Standard Class
US-2017-103828,2017-08-13 00:00:00,2017-08-13 00:00:00,Same Day
US-2017-104094,2017-09-07 00:00:00,2017-09-11 00:00:00,Standard Class
US-2017-104437,2017-01-27 00:00:00,2017-01-31 00:00:00,Standard Class
US-2017-104451,2017-05-08 00:00:00,2017-05-12 00:00:00,Second Class
US-2017-104661,2017-01-15 00:00:00,2017-01-18 00:00:00,First Class
US-2017-104955,2017-03-19 00:00:00,2017-03-24 00:00:00,Standard Class
US-2017-105046,2017-07-17 00:00:00,2017-07-23 00:00:00,Standard Class
US-2017-105389,2017-10-23 00:00:00,2017-10-28 00:00:00,Second Class
US-2017-105697,2017-08-25 00:00:00,2017-08-27 00:00:00,First Class
US-2017-105830,2016-12-31 00:00:00,2017-01-02 00:00:00,First Class
US-2017-105935,2017-01-26 00:00:00,2017-01-31 00:00:00,Standard Class
US-2017-105998,2017-11-03 00:00:00,2017-11-05 00:00:00,First Class
US-2017-106131,2017-01-14 00:00:00,2017-01-16 00:00:00,First Class
US-2017-106145,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day
US-2017-106551,2017-07-22 00:00:00,2017-07-27 00:00:00,Standard Class
US-2017-106579,2017-06-08 00:00:00,2017-06-13 00:00:00,Standard Class
US-2017-106663,2017-06-09 00:00:00,2017-06-13 00:00:00,Standard Class
US-2017-106705,2017-12-26 00:00:00,2018-01-01 00:00:00,Standard Class
US-2017-106796,2017-05-12 00:00:00,2017-05-19 00:00:00,Standard Class
US-2017-107272,2017-11-05 00:00:00,2017-11-12 00:00:00,Standard Class
US-2017-107384,2017-12-04 00:00:00,2017-12-08 00:00:00,Standard Class
US-2017-107636,2017-04-30 00:00:00,2017-05-02 00:00:00,First Class
US-2017-107888,2017-11-16 00:00:00,2017-11-19 00:00:00,First Class
US-2017-107979,2017-06-08 00:00:00,2017-06-13 00:00:00,Standard Class
US-2017-108014,2017-11-19 00:00:00,2017-11-25 00:00:00,Standard Class
US-2017-108063,2017-12-02 00:00:00,2017-12-05 00:00:00,First Class
US-2017-108245,2017-09-22 00:00:00,2017-09-27 00:00:00,Standard Class
US-2017-108315,2017-04-30 00:00:00,2017-05-04 00:00:00,Standard Class
US-2017-108343,2017-07-20 00:00:00,2017-07-25 00:00:00,Standard Class
US-2017-108700,2017-05-19 00:00:00,2017-05-23 00:00:00,Standard Class
US-2017-109253,2017-08-21 00:00:00,2017-08-22 00:00:00,First Class
US-2017-109316,2017-06-08 00:00:00,2017-06-10 00:00:00,First Class
US-2017-109484,2017-11-06 00:00:00,2017-11-12 00:00:00,Standard Class
US-2017-109582,2017-09-12 00:00:00,2017-09-17 00:00:00,Second Class
US-2017-109610,2017-11-25 00:00:00,2017-11-30 00:00:00,Second Class
US-2017-110149,2017-12-10 00:00:00,2017-12-13 00:00:00,First Class
US-2017-110576,2017-11-28 00:00:00,2017-12-02 00:00:00,Standard Class
US-2017-110604,2017-05-15 00:00:00,2017-05-20 00:00:00,Standard Class
US-2017-110646,2017-10-26 00:00:00,2017-10-31 00:00:00,Standard Class
US-2017-110989,2017-11-03 00:00:00,2017-11-05 00:00:00,Second Class
US-2017-110996,2017-11-20 00:00:00,2017-11-25 00:00:00,Standard Class
US-2017-111024,2017-07-03 00:00:00,2017-07-06 00:00:00,Second Class
US-2017-111241,2017-08-20 00:00:00,2017-08-22 00:00:00,Second Class
US-2017-111423,2017-08-17 00:00:00,2017-08-19 00:00:00,First Class
US-2017-111745,2017-11-05 00:00:00,2017-11-06 00:00:00,First Class
US-2017-111920,2017-10-22 00:00:00,2017-10-26 00:00:00,Standard Class
US-2017-112347,2017-12-02 00:00:00,2017-12-06 00:00:00,Standard Class
US-2017-112613,2017-05-28 00:00:00,2017-06-01 00:00:00,Standard Class
US-2017-112928,2017-06-01 00:00:00,2017-06-05 00:00:00,Second Class
US-2017-113201,2017-06-30 00:00:00,2017-07-05 00:00:00,Standard Class
US-2017-113852,2017-07-29 00:00:00,2017-08-02 00:00:00,Standard Class
US-2017-113992,2017-12-14 00:00:00,2017-12-19 00:00:00,Standard Class
US-2017-114034,2017-01-03 00:00:00,2017-01-08 00:00:00,Standard Class
US-2017-114356,2017-08-20 00:00:00,2017-08-26 00:00:00,Standard Class
US-2017-114657,2017-11-16 00:00:00,2017-11-21 00:00:00,Standard Class
US-2017-115252,2017-10-20 00:00:00,2017-10-25 00:00:00,Standard Class
US-2017-115301,2017-07-29 00:00:00,2017-08-02 00:00:00,Standard Class
US-2017-115595,2017-10-09 00:00:00,2017-10-11 00:00:00,First Class
US-2017-115609,2017-11-02 00:00:00,2017-11-07 00:00:00,Standard Class
US-2017-116491,2017-11-11 00:00:00,2017-11-13 00:00:00,First Class
US-2017-116505,2017-11-17 00:00:00,2017-11-21 00:00:00,Second Class
US-2017-116652,2017-09-15 00:00:00,2017-09-19 00:00:00,Standard Class
US-2017-116659,2017-11-12 00:00:00,2017-11-12 00:00:00,Same Day
US-2017-116701,2017-12-17 00:00:00,2017-12-21 00:00:00,Second Class
US-2017-116897,2017-05-27 00:00:00,2017-05-29 00:00:00,First Class
US-2017-117247,2017-10-09 00:00:00,2017-10-14 00:00:00,Standard Class
US-2017-117331,2017-10-21 00:00:00,2017-10-28 00:00:00,Standard Class
US-2017-117450,2017-09-04 00:00:00,2017-09-08 00:00:00,Standard Class
US-2017-117534,2017-03-25 00:00:00,2017-03-26 00:00:00,First Class
US-2017-117723,2017-08-15 00:00:00,2017-08-18 00:00:00,Second Class
US-2017-118038,2017-12-09 00:00:00,2017-12-11 00:00:00,First Class
US-2017-118087,2017-09-09 00:00:00,2017-09-13 00:00:00,Standard Class
US-2017-118157,2017-11-14 00:00:00,2017-11-17 00:00:00,First Class
US-2017-118535,2017-02-11 00:00:00,2017-02-15 00:00:00,Standard Class
US-2017-118556,2017-05-28 00:00:00,2017-06-02 00:00:00,Second Class
US-2017-118598,2017-11-16 00:00:00,2017-11-16 00:00:00,Same Day
US-2017-118941,2017-08-12 00:00:00,2017-08-12 00:00:00,Same Day
US-2017-119039,2017-03-06 00:00:00,2017-03-10 00:00:00,Standard Class
US-2017-119319,2017-11-06 00:00:00,2017-11-09 00:00:00,Second Class
US-2017-119438,2017-03-18 00:00:00,2017-03-23 00:00:00,Standard Class
US-2017-119662,2017-11-13 00:00:00,2017-11-16 00:00:00,First Class
US-2017-119816,2017-03-04 00:00:00,2017-03-06 00:00:00,Second Class
US-2017-120089,2017-11-30 00:00:00,2017-11-30 00:00:00,Same Day
US-2017-120147,2017-03-30 00:00:00,2017-03-30 00:00:00,Same Day
US-2017-120390,2017-10-19 00:00:00,2017-10-26 00:00:00,Standard Class
